"","international.plan","voice.mail.plan","number.vmail.messages","number.customer.service.calls","total.charge","charge_category","minutes_category","Avg_Min_call","Churn"
"2687","1","2",0.143219726274353,"2",-0.0279668353353873,"2","2","3","1"
"2688","2","2",1.6747648878575,"1",1.53836203950647,"3","3","3","2"
"2689","1","1",-0.567533059487881,"1",0.55903591018894,"3","3","2","1"
"2690","1","1",-0.567533059487881,"0",-0.0862718218436963,"2","2","2","1"
"2691","1","1",-0.567533059487881,"3",1.06500460666782,"3","3","3","1"
"2692","1","1",-0.567533059487881,"2",0.0916077980121605,"3","3","2","1"
"2693","2","1",-0.567533059487881,"1",1.2636368488402,"3","3","3","1"
"2694","1","1",-0.567533059487881,"3",0.229958613455605,"3","2","2","1"
"2695","1","1",-0.567533059487881,"0",1.52847983840336,"3","3","3","2"
"2696","1","1",-0.567533059487881,"2",-0.590264078101958,"2","2","2","1"
"2697","1","1",-0.567533059487881,"3",2.34454073043255,"4","4","3","2"
"2698","1","2",2.60261231434524,"0",0.597576494491043,"3","3","3","1"
"2699","1","1",-0.567533059487881,"1",0.71715112783859,"3","3","3","1"
"2700","1","1",-0.567533059487881,"0",-1.38874592723269,"2","2","2","1"
"2701","1","1",-0.567533059487881,"3",1.53935025961678,"3","3","3","2"
"2702","2","1",-0.567533059487881,"3",0.479978301364114,"3","3","3","1"
"2703","1","2",0.97887931799169,"1",-0.494406727401858,"2","2","2","1"
"2704","1","1",-0.567533059487881,"1",-2.61907996456904,"1","2","2","1"
"2705","1","1",-0.567533059487881,"2",-1.06263329083029,"2","2","2","1"
"2706","1","1",-0.567533059487881,"4",1.31601251468664,"3","3","3","1"
"2707","1","1",-0.567533059487881,"0",0.201300230256606,"3","2","2","1"
"2708","1","1",-0.567533059487881,"2",-2.14308393064029,"1","1","2","1"
"2709","1","1",-0.567533059487881,"1",2.06903623874311,"4","3","3","2"
"2710","1","2",1.82940612560545,"0",-2.63291504611338,"1","1","2","1"
"2711","1","1",-0.567533059487881,"0",1.8674393362398,"3","3","3","2"
"2712","1","1",-0.567533059487881,"1",0.607458695594147,"3","3","2","1"
"2713","1","1",-0.567533059487881,"0",-0.168294090999453,"2","3","3","1"
"2714","1","2",1.2881617934876,"2",-0.182129172543798,"2","2","2","1"
"2715","1","2",1.75208550673147,"1",-0.463771903982238,"2","2","2","1"
"2716","1","2",1.59744426898352,"1",1.98800218969766,"3","3","3","1"
"2717","1","2",0.603076730684961,"2",0.0303381511729218,"2","2","2","1"
"2718","1","2",2.3706504577233,"0",-0.772096578399057,"2","2","2","1"
"2719","1","1",-0.567533059487881,"1",0.393014931656806,"3","3","2","1"
"2720","1","2",0.901558699117711,"1",0.172641847057607,"3","3","2","1"
"2721","1","1",-0.567533059487881,"1",-0.22264619706652,"2","2","3","1"
"2722","1","1",-0.567533059487881,"1",1.1490033160442,"3","2","2","1"
"2723","1","1",-0.567533059487881,"2",-1.30375899774601,"2","2","2","1"
"2724","1","2",1.2881617934876,"2",-1.47570929694,"2","2","2","1"
"2725","1","1",-0.567533059487881,"2",1.54626780038895,"3","3","2","2"
"2726","1","1",-0.567533059487881,"0",-0.667345246706163,"2","2","2","1"
"2727","1","1",-0.567533059487881,"2",-0.193987813867521,"2","2","2","1"
"2728","2","1",-0.567533059487881,"0",0.733950869713867,"3","2","2","1"
"2729","1","1",-0.567533059487881,"2",-0.0912129223952476,"2","3","2","1"
"2730","1","1",-0.567533059487881,"2",-0.820519363804262,"2","2","2","1"
"2731","1","2",1.52012365010954,"1",0.510613124783734,"3","3","2","1"
"2732","1","1",-0.567533059487881,"0",1.51464475685902,"3","3","3","2"
"2733","2","1",-0.567533059487881,"5",1.82000477094491,"3","3","3","2"
"2734","1","1",-0.567533059487881,"2",0.218099972131881,"3","3","3","1"
"2735","2","2",1.75208550673147,"1",-0.31257422710476,"2","2","2","1"
"2736","2","2",1.44280303123556,"0",-0.151494349124178,"2","2","3","2"
"2737","1","2",1.52012365010954,"3",-2.37894247776363,"1","2","2","1"
"2738","1","1",-0.567533059487881,"1",0.334709945148499,"3","3","2","1"
"2739","1","1",-0.567533059487881,"1",-0.714779812001058,"2","2","2","1"
"2740","1","2",0.128352510377926,"0",-0.519112230159616,"2","2","2","1"
"2741","1","1",-0.567533059487881,"0",0.185488708491641,"3","3","3","1"
"2742","1","1",-0.567533059487881,"1",0.973100136408963,"3","3","2","1"
"2743","1","2",1.82940612560545,"2",0.968159035857412,"3","3","3","1"
"2744","1","1",-0.567533059487881,"2",0.989899878284239,"3","3","3","1"
"2745","1","1",-0.567533059487881,"1",-0.913412054173432,"2","2","2","1"
"2746","1","2",2.52529169547126,"2",-1.55377868565452,"2","2","2","2"
"2747","1","1",-0.567533059487881,"3",-0.0329079358869386,"2","2","2","1"
"2748","1","1",-0.567533059487881,"0",2.09571818172148,"4","3","4","2"
"2749","1","1",-0.567533059487881,"2",-0.694027189684541,"2","2","3","1"
"2750","1","1",-0.567533059487881,"1",0.821902459531486,"3","3","2","1"
"2751","1","1",-0.567533059487881,"1",-1.10512675557363,"2","2","2","1"
"2752","1","1",-0.567533059487881,"0",0.46416677959915,"3","3","3","1"
"2753","1","2",2.44797107659728,"3",-0.729603113655713,"2","2","2","1"
"2754","1","1",-0.567533059487881,"2",-1.21414954114346,"1","1","2","1"
"2755","1","2",1.21084117461363,"1",0.293204700515464,"3","3","3","1"
"2756","1","1",-0.567533059487881,"0",0.748774171368521,"3","3","3","1"
"2757","1","1",-0.567533059487881,"2",-1.68125907988455,"2","1","2","1"
"2758","1","1",-0.567533059487881,"2",0.93357133199655,"3","3","4","1"
"2759","1","1",-0.567533059487881,"0",0.494801603018771,"3","3","2","1"
"2760","1","1",-0.567533059487881,"1",-1.56267266664731,"2","2","2","1"
"2761","2","1",-0.567533059487881,"0",1.14010933505141,"3","3","3","2"
"2762","1","1",-0.567533059487881,"1",0.000691547863611856,"2","2","2","1"
"2763","1","1",-0.567533059487881,"3",-2.62995038578245,"1","1","2","1"
"2764","1","2",0.901558699117711,"3",-0.631769322734992,"2","2","2","1"
"2765","1","2",1.21084117461363,"2",1.92574432274811,"3","3","3","1"
"2766","1","1",-0.567533059487881,"1",-1.11797361700767,"2","2","2","1"
"2767","2","1",-0.567533059487881,"1",-0.140623927910764,"2","3","3","1"
"2768","1","2",0.128352510377926,"3",-1.09030345391898,"2","2","2","1"
"2769","1","2",-0.0152885915864343,"1",-1.25237155200987,"2","2","2","1"
"2770","1","1",-0.567533059487881,"1",-0.780990559391849,"2","2","3","1"
"2771","1","2",1.75208550673147,"2",-1.20394876660467,"2","2","3","1"
"2772","1","2",1.82940612560545,"1",0.0649258550337823,"3","3","3","1"
"2773","1","1",-0.567533059487881,"4",-0.862024608437296,"2","2","2","2"
"2774","1","2",2.06136798222739,"2",1.15789729703699,"3","3","3","2"
"2775","2","2",1.90672674447943,"0",0.983970557622378,"3","3","2","2"
"2776","1","2",1.2881617934876,"1",0.89601896780476,"3","3","3","1"
"2777","1","2",1.75208550673147,"0",0.223041072683433,"3","2","2","1"
"2778","1","1",-0.567533059487881,"2",0.929618451555309,"3","3","3","1"
"2779","1","1",-0.567533059487881,"1",-0.277986523243898,"2","2","2","1"
"2780","1","1",-0.567533059487881,"0",0.432543736069219,"3","3","2","1"
"2781","1","1",-0.567533059487881,"3",0.579788532505458,"3","3","3","1"
"2782","1","1",-0.567533059487881,"2",0.698374945742696,"3","3","3","1"
"2783","1","1",-0.567533059487881,"3",0.297157580956706,"3","3","3","1"
"2784","1","2",0.746917461369754,"1",0.172641847057607,"3","3","2","1"
"2785","1","1",-0.567533059487881,"3",1.49982145520436,"3","3","3","2"
"2786","1","1",-0.567533059487881,"5",-0.290833384677932,"2","2","2","2"
"2787","1","2",1.6747648878575,"6",-0.559629254682339,"2","3","2","2"
"2788","1","1",-0.567533059487881,"1",-1.418392530542,"2","2","2","1"
"2789","1","1",-0.567533059487881,"0",1.37629394141557,"3","3","3","1"
"2790","1","2",1.52012365010954,"2",-0.568523235675131,"2","2","2","1"
"2791","1","2",1.52012365010954,"0",-1.89866750415282,"2","2","2","1"
"2792","1","1",-0.567533059487881,"0",0.997805639166721,"3","3","3","1"
"2793","1","1",-0.567533059487881,"1",-1.72770542506913,"2","2","2","1"
"2794","1","2",1.52012365010954,"2",2.22122213573089,"4","3","3","1"
"2795","2","1",-0.567533059487881,"0",1.58480838469105,"3","3","3","2"
"2796","1","1",-0.567533059487881,"1",-1.46681531594721,"2","2","2","1"
"2797","1","1",-0.567533059487881,"0",0.307039782059809,"3","2","2","1"
"2798","1","1",-0.567533059487881,"2",-0.69205074946392,"2","2","2","1"
"2799","1","1",-0.567533059487881,"1",-2.09631152621488,"1","2","2","1"
"2800","1","1",-0.567533059487881,"3",0.0451614528275757,"2","2","2","1"
"2801","2","1",-0.567533059487881,"0",1.14208577527203,"3","3","3","2"
"2802","1","1",-0.567533059487881,"4",-0.00326133257763003,"2","3","3","1"
"2803","1","1",-0.567533059487881,"2",-0.867953929099158,"2","2","2","1"
"2804","1","1",-0.567533059487881,"3",0.738891970265419,"3","2","3","1"
"2805","1","1",-0.567533059487881,"1",-1.53895538399986,"2","2","2","1"
"2806","2","2",1.59744426898352,"1",0.079749156688437,"3","2","3","1"
"2807","1","1",-0.567533059487881,"2",1.11243917196272,"3","3","3","1"
"2808","1","1",-0.567533059487881,"2",-0.0427901369900426,"2","2","2","1"
"2809","1","2",1.36548241236158,"1",-0.180152732323177,"2","3","3","1"
"2810","1","1",-0.567533059487881,"1",-1.01223406520446,"2","2","2","1"
"2811","1","2",2.67993293321922,"0",0.828820000303657,"3","3","3","1"
"2812","1","1",-0.567533059487881,"2",-0.732567773986644,"2","2","2","1"
"2813","1","2",1.98404736335341,"2",-0.101095123498351,"2","3","3","1"
"2814","1","1",-0.567533059487881,"3",-1.03298668752098,"2","2","2","1"
"2815","1","1",-0.567533059487881,"1",-0.886730111195054,"2","2","3","1"
"2816","1","2",1.21084117461363,"2",1.2922952320392,"3","3","3","1"
"2817","1","1",-0.567533059487881,"1",1.47313951222598,"3","3","3","2"
"2818","1","1",-0.567533059487881,"1",-2.27715580640167,"1","2","2","1"
"2819","2","1",-0.567533059487881,"1",-0.644616184169026,"2","2","2","1"
"2820","1","1",-0.567533059487881,"0",-0.962823059688948,"2","2","2","2"
"2821","1","2",1.52012365010954,"4",-0.0684838598581106,"2","3","2","1"
"2822","1","1",-0.567533059487881,"0",0.86538414438514,"3","3","3","1"
"2823","2","1",-0.567533059487881,"0",0.0372556919450933,"2","2","2","1"
"2824","1","1",-0.567533059487881,"2",0.0589965343719195,"3","2","2","1"
"2825","1","1",-0.567533059487881,"0",2.09588239563831,"4","3","4","2"
"2826","1","1",-0.567533059487881,"2",-0.895624092187847,"2","2","2","1"
"2827","1","1",-0.567533059487881,"2",0.133113042645194,"3","3","2","1"
"2828","1","1",-0.567533059487881,"5",-0.681180328250508,"2","2","3","2"
"2829","2","1",-0.567533059487881,"4",-1.39961634844611,"2","2","2","2"
"2830","1","2",1.44280303123556,"1",1.56800864281578,"3","3","2","1"
"2831","1","1",-0.567533059487881,"1",-1.52413208234521,"2","2","2","1"
"2832","1","1",-0.567533059487881,"1",0.231935053676226,"3","3","2","1"
"2833","1","1",-0.567533059487881,"3",-0.995434323329189,"2","2","2","1"
"2834","1","1",-0.567533059487881,"2",0.907877609128482,"3","2","2","1"
"2835","1","1",-0.567533059487881,"1",-0.0892364821746267,"2","2","2","1"
"2836","1","2",1.98404736335341,"3",-0.0427901369900419,"2","2","2","1"
"2837","1","1",-0.567533059487881,"2",-1.30771187818725,"2","2","2","1"
"2838","1","1",-0.567533059487881,"1",0.827831780193348,"3","3","3","1"
"2839","1","2",2.13868860110137,"2",-0.44005462133479,"2","2","3","1"
"2840","1","1",-0.567533059487881,"2",2.13129410569265,"4","4","3","2"
"2841","1","2",2.60261231434524,"0",-0.750355735972229,"2","2","2","1"
"2842","1","1",-0.567533059487881,"0",-1.61998943304531,"2","2","2","1"
"2843","1","2",0.97887931799169,"0",0.797196956773728,"3","3","2","1"
"2844","1","1",-0.567533059487881,"1",-1.96487825154361,"1","2","2","1"
"2845","1","1",-0.567533059487881,"1",-0.235493058500555,"2","2","3","1"
"2846","2","1",-0.567533059487881,"0",0.783361875229382,"3","3","2","1"
"2847","1","1",-0.567533059487881,"1",0.761621032802555,"3","3","3","1"
"2848","2","2",1.90672674447943,"0",0.138054143196745,"3","3","3","1"
"2849","1","1",-0.567533059487881,"0",0.203276670477225,"3","2","2","1"
"2850","1","1",-0.567533059487881,"1",0.669716562543695,"3","3","2","1"
"2851","1","1",-0.567533059487881,"2",-0.679203888029887,"2","2","2","1"
"2852","1","1",-0.567533059487881,"2",-0.945035097703362,"2","2","2","1"
"2853","1","1",-0.567533059487881,"1",-1.08536235336743,"2","2","2","1"
"2854","1","2",1.05619993686567,"2",-0.332338629310966,"2","3","3","1"
"2855","1","1",-0.567533059487881,"1",0.925665571114069,"3","3","3","1"
"2856","1","1",-0.567533059487881,"1",-0.0734249604096633,"2","3","2","1"
"2857","1","1",-0.567533059487881,"0",-0.0190728543425948,"2","2","2","1"
"2858","1","1",-0.567533059487881,"1",0.669716562543698,"3","3","3","1"
"2859","1","2",1.59744426898352,"1",2.25284517926082,"4","3","3","1"
"2860","1","1",-0.567533059487881,"0",-1.97474291100724,"1","1","1","1"
"2861","1","1",-0.567533059487881,"2",0.396967812098048,"3","3","3","1"
"2862","1","2",0.901558699117711,"4",0.99286453861517,"3","3","3","1"
"2863","1","2",1.2881617934876,"0",-1.29486501675321,"2","2","2","1"
"2864","1","1",-0.567533059487881,"3",1.00669962015951,"3","3","3","1"
"2865","1","1",-0.567533059487881,"0",0.552118369416767,"3","3","2","1"
"2866","1","2",1.90672674447943,"2",-0.994446103218878,"2","2","2","2"
"2867","1","1",-0.567533059487881,"2",-1.34724068259966,"2","2","2","1"
"2868","1","1",-0.567533059487881,"1",0.752727051809763,"3","3","3","1"
"2869","2","1",-0.567533059487881,"0",0.626234877690043,"3","3","3","2"
"2870","1","2",0.97887931799169,"1",1.13813289483079,"3","3","3","1"
"2871","1","1",-0.567533059487881,"2",-1.35020534293059,"2","2","2","1"
"2872","1","1",-0.567533059487881,"2",0.628211317910663,"3","3","3","1"
"2873","1","1",-0.567533059487881,"2",-1.40554566910797,"2","2","2","1"
"2874","1","1",-0.567533059487881,"2",-0.915388494394053,"2","2","3","1"
"2875","1","1",-0.567533059487881,"0",2.41985437790327,"4","3","3","2"
"2876","1","2",1.90672674447943,"3",0.902936508576931,"3","3","3","1"
"2877","1","1",-0.567533059487881,"3",1.11145095185241,"3","3","3","1"
"2878","1","1",-0.567533059487881,"2",-0.284904064016071,"2","2","3","1"
"2879","1","2",0.901558699117711,"0",0.0293499310626103,"2","3","2","1"
"2880","1","2",1.44280303123556,"1",-0.926258915607466,"2","2","3","1"
"2881","1","1",-0.567533059487881,"1",0.195370909594744,"3","2","2","1"
"2882","1","2",0.97887931799169,"1",-0.31751532765631,"2","2","2","1"
"2883","2","1",-0.567533059487881,"2",-1.10512675557363,"2","2","2","2"
"2884","1","1",-0.567533059487881,"1",0.957288614644,"3","3","3","1"
"2885","1","1",-0.567533059487881,"1",1.71525343925201,"3","3","3","2"
"2886","1","1",-0.567533059487881,"1",-0.0615663190859384,"2","2","3","1"
"2887","1","1",-0.567533059487881,"1",-0.143588588241695,"2","3","3","1"
"2888","1","2",-0.567533059487881,"2",-0.351114811406862,"2","2","2","1"
"2889","1","2",2.21600921997535,"1",-1.40949854954921,"2","2","2","1"
"2890","1","1",-0.567533059487881,"1",1.53935025961678,"3","3","2","2"
"2891","1","1",-0.567533059487881,"0",0.24774657544119,"3","2","2","1"
"2892","1","1",-0.567533059487881,"0",-0.856095287775434,"2","2","2","1"
"2893","1","2",2.06136798222739,"1",-1.22272494870056,"2","2","2","1"
"2894","1","2",1.52012365010954,"0",0.257628776544294,"3","3","3","1"
"2895","1","1",-0.567533059487881,"3",-0.0852836017333862,"2","3","2","1"
"2896","2","1",-0.567533059487881,"0",-1.11797361700767,"2","2","2","1"
"2897","1","1",-0.567533059487881,"1",0.736915530044797,"3","2","3","1"
"2898","1","2",1.90672674447943,"0",-1.64963603635462,"2","2","2","1"
"2899","1","1",-0.567533059487881,"2",-1.71090568319386,"2","2","2","1"
"2900","1","2",2.21600921997535,"1",0.529389306879631,"3","3","2","1"
"2901","1","1",-0.567533059487881,"1",-1.0922798941396,"2","2","2","2"
"2902","1","2",0.746917461369754,"4",-1.4272865115348,"2","2","2","2"
"2903","1","2",0.592276223621797,"2",1.35850597942999,"3","3","3","1"
"2904","1","2",1.90672674447943,"5",0.545200828644596,"3","3","3","1"
"2905","2","1",-0.567533059487881,"2",-0.438078181114169,"2","2","2","1"
"2906","1","1",-0.567533059487881,"3",-1.20888986715622,"2","2","2","1"
"2907","1","2",0.901558699117711,"1",-0.413372678356412,"2","3","3","1"
"2908","1","1",-0.567533059487881,"0",0.947406413540896,"3","3","3","1"
"2909","1","1",-0.567533059487881,"2",1.96527312716052,"3","3","3","2"
"2910","1","1",-0.567533059487881,"2",-0.976658141233292,"2","2","2","1"
"2911","1","1",-0.567533059487881,"2",-0.437089961003859,"2","2","2","1"
"2912","2","1",-0.567533059487881,"1",1.33874157722378,"3","3","3","1"
"2913","1","1",-0.567533059487881,"0",-0.799766741487746,"2","2","2","1"
"2914","1","1",-0.567533059487881,"1",-0.442031061555411,"2","2","2","1"
"2915","1","2",2.06136798222739,"4",0.110383980108056,"3","2","2","1"
"2916","1","1",-0.567533059487881,"4",0.830796440524278,"3","3","2","1"
"2917","1","1",-0.567533059487881,"2",-1.52413208234521,"2","2","2","1"
"2918","1","1",-0.567533059487881,"0",0.3060515619495,"3","3","2","1"
"2919","1","1",-0.567533059487881,"4",0.0935842382327808,"3","3","2","1"
"2920","1","1",-0.567533059487881,"0",0.18351226827102,"3","2","2","1"
"2921","1","1",-0.567533059487881,"1",-0.556664594351407,"2","2","2","1"
"2922","1","1",-0.567533059487881,"2",-0.905506293290949,"2","2","3","1"
"2923","1","1",-0.567533059487881,"2",-0.206834675301556,"2","3","3","1"
"2924","1","1",-0.567533059487881,"2",-0.511206469277133,"2","3","3","1"
"2925","1","1",-0.567533059487881,"1",2.25185695915051,"4","3","3","2"
"2926","1","1",-0.567533059487881,"2",-0.0793542810715241,"2","2","2","2"
"2927","1","1",-0.567533059487881,"4",2.35660829084341,"4","4","3","2"
"2928","1","2",1.21084117461363,"1",-0.965787720019879,"2","2","2","1"
"2929","1","1",-0.567533059487881,"2",0.193394469374123,"3","3","2","1"
"2930","1","1",-0.567533059487881,"3",0.427602635517668,"3","3","3","1"
"2931","1","1",-0.567533059487881,"1",-1.08635057347774,"2","2","2","1"
"2932","1","1",-0.567533059487881,"2",0.863407704164518,"3","3","3","1"
"2933","1","1",-0.567533059487881,"1",-1.27114773410577,"2","1","2","1"
"2934","2","1",-0.567533059487881,"1",0.0540554338203682,"3","3","3","1"
"2935","1","1",-0.567533059487881,"2",-0.985552122226085,"2","2","3","2"
"2936","1","1",-0.567533059487881,"0",0.567929891181734,"3","3","3","1"
"2937","1","1",-0.567533059487881,"0",1.66090133318494,"3","3","3","2"
"2938","1","2",2.52529169547126,"0",-1.40356922888735,"2","2","2","1"
"2939","1","1",-0.567533059487881,"1",-1.47373285671938,"2","2","2","1"
"2940","1","1",-0.567533059487881,"0",0.633152418462214,"3","3","3","1"
"2941","1","1",-0.567533059487881,"1",-1.39368702778425,"2","2","2","1"
"2942","1","2",1.82940612560545,"4",1.47808061277754,"3","3","3","1"
"2943","2","1",-0.567533059487881,"1",2.07694199962559,"4","3","3","2"
"2944","1","2",0.901558699117711,"0",0.239840814558708,"3","3","2","1"
"2945","1","1",-0.567533059487881,"0",-1.73067008540007,"2","2","2","1"
"2946","1","1",-0.567533059487881,"0",0.349533246803153,"3","3","3","1"
"2947","1","2",0.901558699117711,"1",-0.354079471737792,"2","2","3","1"
"2948","1","1",-0.567533059487881,"1",1.96823778749145,"3","3","3","2"
"2949","2","1",-0.567533059487881,"1",0.249723015661811,"3","3","3","1"
"2950","2","1",-0.567533059487881,"2",0.539271507982735,"3","2","2","1"
"2951","1","1",-0.567533059487881,"0",-0.827436904576435,"2","2","2","2"
"2952","1","1",-0.567533059487881,"2",-0.792849200715574,"2","2","2","1"
"2953","1","1",-0.567533059487881,"5",1.50080967531467,"3","3","3","2"
"2954","1","1",-0.567533059487881,"7",0.331745284817568,"3","3","3","1"
"2955","1","1",-0.567533059487881,"3",-0.278974743354208,"2","2","2","1"
"2956","1","1",-0.567533059487881,"1",-1.15849064153039,"2","2","2","1"
"2957","1","1",-0.567533059487881,"1",-1.40159278866673,"2","2","2","1"
"2958","1","2",0.97887931799169,"1",0.443414157282634,"3","3","3","1"
"2959","1","1",-0.567533059487881,"6",-0.600146279205062,"2","3","3","2"
"2960","1","1",-0.567533059487881,"1",0.981005897291445,"3","3","3","1"
"2961","1","1",-0.567533059487881,"5",-0.743438195200057,"2","2","2","2"
"2962","1","2",2.21600921997535,"6",-0.705885831008266,"2","2","2","2"
"2963","1","1",-0.567533059487881,"1",0.781385435008762,"3","3","3","1"
"2964","1","2",1.75208550673147,"0",0.103466439335885,"3","3","3","1"
"2965","1","1",-0.567533059487881,"3",1.47906883288785,"3","3","4","2"
"2966","1","1",-0.567533059487881,"1",-1.00037542388074,"2","2","2","1"
"2967","1","1",-0.567533059487881,"1",0.483931181805356,"3","3","3","1"
"2968","1","2",0.97887931799169,"0",-0.132718167028282,"2","2","2","1"
"2969","1","1",-0.567533059487881,"1",1.68659505605301,"3","3","2","2"
"2970","1","1",-0.567533059487881,"2",-1.18616080461908,"2","2","3","1"
"2971","1","2",1.13352055573965,"1",-0.683156768471129,"2","2","2","1"
"2972","2","1",-0.567533059487881,"0",0.418708654524876,"3","2","3","2"
"2973","1","2",2.13868860110137,"2",-0.168294090999453,"2","2","2","2"
"2974","1","1",-0.567533059487881,"0",-1.99156019452199,"1","2","2","1"
"2975","1","1",-0.567533059487881,"1",0.639081739124076,"3","3","3","1"
"2976","1","1",-0.567533059487881,"0",-0.866965708988847,"2","2","2","1"
"2977","2","1",-0.567533059487881,"1",-0.228575517728382,"2","3","2","1"
"2978","1","1",-0.567533059487881,"0",-0.175211631771625,"2","2","2","1"
"2979","1","1",-0.567533059487881,"1",0.883172106370725,"3","3","3","1"
"2980","1","1",-0.567533059487881,"7",-0.686121428802059,"2","2","2","2"
"2981","1","1",-0.567533059487881,"3",1.50673899597653,"3","3","3","2"
"2982","1","1",-0.567533059487881,"1",-1.29782967708415,"2","2","3","1"
"2983","1","1",-0.567533059487881,"2",0.0333028115038515,"2","3","2","1"
"2984","1","1",-0.567533059487881,"1",0.62030555702818,"3","3","3","1"
"2985","1","1",-0.567533059487881,"1",-0.46871300453379,"2","2","2","1"
"2986","1","1",-0.567533059487881,"3",0.951359293982136,"3","3","3","1"
"2987","1","2",0.360314366999861,"2",-0.272057202582036,"2","2","2","1"
"2988","2","1",-0.567533059487881,"3",-1.80379837356303,"2","2","2","2"
"2989","1","1",-0.567533059487881,"3",1.25671930806802,"3","3","3","1"
"2990","2","1",-0.567533059487881,"2",-1.1980194459428,"2","2","2","2"
"2991","1","2",1.59744426898352,"1",-0.69205074946392,"2","2","2","1"
"2992","2","1",-0.567533059487881,"1",-1.04089244840346,"2","2","2","1"
"2993","1","2",1.2881617934876,"1",-1.36502864458525,"2","2","2","1"
"2994","1","1",-0.567533059487881,"1",0.0501025533791277,"3","2","3","1"
"2995","1","1",-0.567533059487881,"1",1.48895103399095,"3","3","3","2"
"2996","1","2",1.82940612560545,"2",0.0362674718347832,"2","2","2","1"
"2997","1","2",2.06136798222739,"1",-2.09622428498621,"1","1","2","1"
"2998","1","2",1.75208550673147,"0",1.2448606667443,"3","3","2","1"
"2999","1","1",-0.567533059487881,"0",1.12232137306582,"3","3","3","1"
"3000","1","1",-0.567533059487881,"1",0.761621032802556,"3","3","3","1"
"3001","1","1",-0.567533059487881,"3",0.614376236366318,"3","3","3","1"
"3002","1","1",-0.567533059487881,"1",-1.15651420130977,"2","2","2","1"
"3003","1","1",-0.567533059487881,"3",1.71821809958294,"3","3","4","2"
"3004","1","1",-0.567533059487881,"1",-1.03990422829315,"2","2","2","1"
"3005","1","1",-0.567533059487881,"1",-0.0062259929085611,"2","2","3","1"
"3006","1","1",-0.567533059487881,"2",0.279369618971121,"3","3","2","1"
"3007","1","1",-0.567533059487881,"1",-0.417325558797653,"2","2","2","1"
"3008","1","1",-0.567533059487881,"3",0.0945724583430923,"3","2","2","1"
"3009","1","2",1.82940612560545,"0",0.839690421517071,"3","3","2","1"
"3010","1","2",2.44797107659728,"5",1.03239334302758,"3","3","3","1"
"3011","1","1",-0.567533059487881,"2",-1.70398814242169,"2","2","2","1"
"3012","1","2",2.29332983884932,"1",0.101489999115263,"3","3","3","1"
"3013","1","1",-0.567533059487881,"1",-1.2266778291418,"2","2","2","1"
"3014","1","1",-0.567533059487881,"2",0.223041072683433,"3","3","3","1"
"3015","1","1",-0.567533059487881,"0",-0.619910681411268,"2","2","2","1"
"3016","1","2",1.36548241236158,"2",-0.50330070839465,"2","3","3","1"
"3017","1","1",-0.567533059487881,"1",0.279369618971121,"3","3","2","1"
"3018","1","1",-0.567533059487881,"5",1.26660150917113,"3","3","3","1"
"3019","1","1",-0.567533059487881,"2",-0.736520654427885,"2","2","2","1"
"3020","1","1",-0.567533059487881,"3",1.57789084391888,"3","3","3","2"
"3021","1","2",1.21084117461363,"1",-0.0477312375415939,"2","2","3","1"
"3022","1","1",-0.567533059487881,"0",-1.50930878069055,"2","2","2","1"
"3023","1","2",1.98404736335341,"0",-1.39566346800487,"2","2","2","1"
"3024","1","2",2.13868860110137,"4",-1.51424988124211,"2","2","2","2"
"3025","1","1",-0.567533059487881,"1",-1.66643577822989,"2","1","2","1"
"3026","1","2",1.13352055573965,"2",-0.935152896600259,"2","2","2","1"
"3027","1","2",1.90672674447943,"6",0.64995216033749,"3","3","3","1"
"3028","1","2",1.59744426898352,"4",1.37530572130526,"3","3","3","1"
"3029","1","1",-0.567533059487881,"1",0.0866666974606092,"3","3","3","1"
"3030","1","2",2.06136798222739,"0",-0.259210341148003,"2","2","2","1"
"3031","1","1",-0.567533059487881,"3",0.077772716467816,"3","2","2","1"
"3032","2","1",-0.567533059487881,"3",-0.774073018619677,"2","2","3","1"
"3033","1","1",-0.567533059487881,"1",-2.23861522209957,"1","1","2","1"
"3034","1","1",-0.567533059487881,"1",-0.0586016587550073,"2","3","3","1"
"3035","1","2",2.67993293321922,"1",0.498754483460011,"3","2","2","1"
"3036","1","1",-0.567533059487881,"4",-1.42135719087294,"2","2","2","2"
"3037","1","1",-0.567533059487881,"3",0.472072540481633,"3","2","2","1"
"3038","1","1",-0.567533059487881,"0",0.104454659446195,"3","3","2","1"
"3039","1","2",1.59744426898352,"2",-1.61702477271438,"2","2","2","1"
"3040","1","1",-0.567533059487881,"1",-0.8145900431424,"2","2","2","1"
"3041","1","1",-0.567533059487881,"0",-0.189046713315969,"2","3","2","1"
"3042","1","1",-0.567533059487881,"0",-1.54488470466173,"2","2","2","1"
"3043","1","1",-0.567533059487881,"0",0.174618287278228,"3","2","2","1"
"3044","1","1",-0.567533059487881,"1",-0.217705096514969,"2","2","3","1"
"3045","1","1",-0.567533059487881,"1",-0.279962963464519,"2","3","3","1"
"3046","1","1",-0.567533059487881,"2",1.66386599351588,"3","3","3","2"
"3047","1","1",-0.567533059487881,"1",-2.5103757524349,"1","2","2","1"
"3048","1","1",-0.567533059487881,"2",-0.612004920528785,"2","2","2","1"
"3049","1","1",-0.567533059487881,"0",-0.185093832874728,"2","2","2","1"
